date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Aug 5 2013,$1.453,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=6&p=N409,Rafael Nadal,ATP World Tour Masters 1000 Canada,Novak Djokovic,Rafael Nadal,Rafael Nadal,S,149,8,64,71,54,28,54,33,,,,,,,65,32,7,70,71,57,28,,40,,,,,,,67,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=6&p=N409
Jan 13 2014,$1.015,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704316,Denis Istomin,Australian Open Slam,Novak Djokovic,Denis Istomin,Novak Djokovic,Round of 32,119,6,63,78,69,27,69,63,31,23,16,21,188,157,74,41,5,65,73,33,22,,100,14,26,3,9,182,143,59,26,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704316
Jan 13 2014,$1.005,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704232,Leonardo Mayer,Australian Open Slam,Novak Djokovic,Leonardo Mayer,Novak Djokovic,Round of 64,107,12,66,82,74,36,74,83,30,11,5,9,179,155,79,47,3,52,64,41,18,,0,14,39,7,11,194,171,53,21,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704232
Aug 5 2013,$1.150,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=5&p=D643,Richard Gasquet,ATP World Tour Masters 1000 Canada,Novak Djokovic,Richard Gasquet,Novak Djokovic,Q,52,11,79,77,88,25,88,66,,,,,,,79,51,3,39,75,32,22,,0,,,,,,,48,20,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=5&p=D643
Aug 5 2013,$1.033,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=4&p=D643,Denis Istomin,ATP World Tour Masters 1000 Canada,Novak Djokovic,Denis Istomin,Novak Djokovic,R16,128,9,59,73,51,32,51,33,,,,,,,64,38,4,62,67,51,26,,60,,,,,,,61,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=4&p=D643
Aug 5 2013,$1.043,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=3&p=D643,Florian Mayer,ATP World Tour Masters 1000 Canada,Novak Djokovic,Florian Mayer,Novak Djokovic,R32,56,3,63,69,61,40,61,57,,,,,,,66,52,2,52,60,33,30,,0,,,,,,,47,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=3&p=D643
Jan 13 2014,$1.005,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704164,Lukas Lacko,Australian Open Slam,Novak Djokovic,Lukas Lacko,Novak Djokovic,Round of 128,110,10,68,83,68,38,68,50,40,30,8,9,190,159,78,42,5,61,63,50,17,,33,17,29,8,11,182,153,58,22,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704164
Dec 26 2013,$1.087,http://www.tennisinsight.com/match_stats_popup.php?matchID=183343103,Tomas Berdych,Davis Cup,Novak Djokovic,Tomas Berdych,Novak Djokovic,Reverse Singles,161,12,70,79,65,24,65,25,,,,,,,75,37,10,61,76,43,21,,0,,,,,,,63,25,http://www.tennisinsight.com/match_stats_popup.php?matchID=183343103
Jun 24 2013,$1.623,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604701,Andy Murray,Wimbledon Slam,Novak Djokovic,Andy Murray,Andy Murray,Final,189,4,65,59,41,28,41,31,31,40,,,189,156,52,39,9,64,72,42,41,59,41,36,21,,,188,128,61,48,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604701
Nov 15 2013,$1.018,http://www.tennisinsight.com/match_stats_popup.php?matchID=183343101,Radek Stepanek,Davis Cup,Novak Djokovic,Radek Stepanek,Novak Djokovic,Singles,130,4,77,72,70,37,70,83,,,,,,,71,44,3,61,63,44,28,,13,,,,,,,56,29,http://www.tennisinsight.com/match_stats_popup.php?matchID=183343101
