date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Jan 13 2014,$1.030,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704117,Go Soeda,Australian Open Slam,Andy Murray,Go Soeda,Andy Murray,Round of 128,87,12,69,80,61,38,61,54,32,13,4,5,181,133,75,54,6,61,62,21,20,,0,23,33,11,16,176,144,46,25,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704117
Dec 30 2013,$1.152,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=4&p=MB02,Florian Mayer,Doha,Andy Murray,Florian Mayer,Florian Mayer,R16,112,5,54,62,55,33,55,30,,,,,,,59,34,4,65,66,63,37,,44,,,,,,,65,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=4&p=MB02
Jan 14 2013,$1.024,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954406,Gilles Simon,Australian Open Slam,Andy Murray,Gilles Simon,Andy Murray,Round of 16,95,12,62,77,58,43,58,53,32,26,,,179,136,70,52,1,67,57,30,23,,100,21,41,,,160,138,48,30,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954406
Jan 14 2013,$1.020,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954312,Richard Berankis,Australian Open Slam,Andy Murray,Richard Berankis,Andy Murray,Round of 32,132,13,68,71,38,38,38,46,24,27,,,175,136,61,47,6,57,62,41,29,,25,37,47,,,186,156,53,39,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954312
Jan 14 2013,$1.002,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954224,Joao Sousa,Australian Open Slam,Andy Murray,Joao Sousa,Andy Murray,Round of 64,101,14,58,80,66,38,66,63,28,22,,,180,136,74,44,3,62,63,45,20,,0,17,33,,,183,151,56,26,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954224
Jan 14 2013,$1.020,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954148,Robin Haase,Australian Open Slam,Andy Murray,Robin Haase,Andy Murray,Round of 128,97,4,73,72,50,45,50,62,25,20,,,160,131,66,54,2,49,55,38,28,,29,18,35,,,184,157,46,34,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954148
Dec 30 2013,$1.001,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=3&p=MC10,Mousa Shanan Zayed,Doha,Andy Murray,Mousa Shanan Zayed,Andy Murray,R32,37,3,62,100,33,75,33,66,,,,,,,75,73,0,47,25,27,0,,0,,,,,,,26,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=3&p=MC10
Sep 13 2013,$1.130,http://www.tennisinsight.com/match_stats_popup.php?matchID=182003103,Ivan Dodig,Davis Cup,Andy Murray,Ivan Dodig,Andy Murray,Reverse Singles,141,4,72,75,64,38,64,71,,,,,,,72,45,1,53,62,48,25,,33,,,,,,,55,28,http://www.tennisinsight.com/match_stats_popup.php?matchID=182003103
Jan 14 2013,$1.165,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=7&p=MC10,Grigor Dimitrov,Brisbane,Andy Murray,Grigor Dimitrov,Andy Murray,F,91,7,72,71,55,36,55,75,,,,,,,67,38,3,61,63,58,28,,40,,,,,,,61,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=7&p=MC10
Dec 31 2012,$1.260,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=6&p=MC10,Kei Nishikori,Brisbane,Andy Murray,Kei Nishikori,Andy Murray,S,45,4,70,80,55,44,55,60,,,,,,,73,50,1,52,55,43,19,,50,,,,,,,50,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=6&p=MC10
Dec 31 2012,$1.122,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=5&p=MC10,Denis Istomin,Brisbane,Andy Murray,Denis Istomin,Andy Murray,Q,97,4,64,82,64,30,64,100,,,,,,,76,34,7,55,69,61,17,,0,,,,,,,65,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=5&p=MC10
Sep 13 2013,$1.010,http://www.tennisinsight.com/match_stats_popup.php?matchID=182003101,Borna Coric,Davis Cup,Andy Murray,Borna Coric,Andy Murray,Singles,120,1,53,71,68,53,68,47,,,,,,,69,53,0,69,47,48,29,,25,,,,,,,47,31,http://www.tennisinsight.com/match_stats_popup.php?matchID=182003101
Aug 26 2013,$1.290,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634502,Stan Wawrinka,US Open Slam,Andy Murray,Stan Wawrinka,Stan Wawrinka,Quarter Final,135,5,63,54,55,12,55,0,15,30,10,22,177,135,54,25,4,55,88,59,46,45,36,45,37,31,42,189,156,75,46,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634502
Aug 26 2013,$1.077,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634403,Denis Istomin,US Open Slam,Andy Murray,Denis Istomin,Andy Murray,Round of 16,187,5,63,77,51,35,51,40,38,35,32,38,173,127,68,39,4,69,65,53,23,,50,33,36,19,37,186,146,61,33,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634403
Dec 31 2012,$1.031,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=4&p=MC10,John Millman,Brisbane,Andy Murray,John Millman,Andy Murray,R16,126,7,71,70,46,29,46,45,,,,,,,63,41,2,57,70,42,30,,20,,,,,,,58,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=4&p=MC10
Dec 24 2012,$1.710,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2012&r=6&p=F324,Roger Federer,Barclays ATP World Tour Finals,Andy Murray,Roger Federer,Roger Federer,S,94,5,46,80,42,15,42,50,,,,,,,60,25,2,54,84,62,19,,100,,,,,,,74,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2012&r=6&p=F324
Aug 26 2013,$1.033,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634305,Florian Mayer,US Open Slam,Andy Murray,Florian Mayer,Andy Murray,Round of 32,119,7,51,90,63,30,63,40,42,21,8,12,181,133,77,40,0,62,70,43,10,,0,17,26,21,39,178,136,60,23,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634305
Aug 26 2013,$1.042,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634209,Leonardo Mayer,US Open Slam,Andy Murray,Leonardo Mayer,Andy Murray,Round of 64,161,5,57,67,76,34,76,56,28,26,17,26,172,125,71,42,6,63,66,44,33,,11,39,49,29,50,191,167,58,29,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634209
Aug 26 2013,$1.024,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634117,Michael Llodra,US Open Slam,Andy Murray,Michael Llodra,Andy Murray,Round of 128,98,3,67,78,65,40,65,75,34,5,19,26,177,131,74,48,2,63,60,39,22,,50,24,29,33,60,185,154,52,26,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634117
Aug 12 2013,$1.428,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=5&p=BA47,Tomas Berdych,ATP World Tour Masters 1000 Cincinnati,Andy Murray,Tomas Berdych,Tomas Berdych,Q,93,10,54,70,57,27,57,0,,,,,,,64,30,2,56,72,65,29,,33,,,,,,,69,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=5&p=BA47
Aug 12 2013,$1.073,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=4&p=MC10,Julien Benneteau,ATP World Tour Masters 1000 Cincinnati,Andy Murray,Julien Benneteau,Andy Murray,R16,69,7,67,75,62,34,62,80,,,,,,,71,49,2,56,65,31,24,,0,,,,,,,50,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=4&p=MC10
Nov 5 2012,$1.070,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=4&p=J397,Jerzy Janowicz,ATP World Tour Masters 1000 Paris,Andy Murray,Jerzy Janowicz,Jerzy Janowicz,R16,145,9,62,74,47,16,47,28,,,,,,,64,32,22,61,83,42,25,,50,,,,,,,67,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=4&p=J397
Oct 29 2012,$1.081,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=3&p=MC10,Paul-Henri Mathieu,ATP World Tour Masters 1000 Paris,Andy Murray,Paul-Henri Mathieu,Andy Murray,R32,93,12,53,84,46,30,46,80,,,,,,,66,41,2,38,69,51,15,,20,,,,,,,58,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=3&p=MC10
Aug 12 2013,$1.215,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=3&p=MC10,Mikhail Youzhny,ATP World Tour Masters 1000 Cincinnati,Andy Murray,Mikhail Youzhny,Andy Murray,R32,71,1,69,71,57,38,57,71,,,,,,,67,51,1,64,61,25,28,,50,,,,,,,48,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=3&p=MC10
Aug 5 2013,$1.190,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=4&p=G858,Ernests Gulbis,ATP World Tour Masters 1000 Canada,Andy Murray,Ernests Gulbis,Ernests Gulbis,R16,89,3,71,67,33,25,33,33,,,,,,,57,33,7,58,74,56,32,,60,,,,,,,66,42,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=4&p=G858
Aug 5 2013,$1.096,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=3&p=MC10,Marcel Granollers,ATP World Tour Masters 1000 Canada,Andy Murray,Marcel Granollers,Andy Murray,R32,111,1,78,67,50,38,50,60,,,,,,,64,42,2,53,61,52,32,,50,,,,,,,57,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=3&p=MC10
Oct 29 2012,$2.634,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=7&p=D643,Novak Djokovic,ATP World Tour Masters 1000 Shanghai,Andy Murray,Novak Djokovic,Novak Djokovic,F,201,4,55,64,45,30,45,83,,,,,,,56,39,3,59,69,47,35,,46,,,,,,,60,43,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=7&p=D643
Oct 7 2012,$2.066,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=6&p=MC10,Roger Federer,ATP World Tour Masters 1000 Shanghai,Andy Murray,Roger Federer,Andy Murray,S,98,5,52,86,44,34,44,27,,,,,,,66,46,4,58,65,36,13,,100,,,,,,,53,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=6&p=MC10
Jun 24 2013,$2.495,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604701,Novak Djokovic,Wimbledon Slam,Andy Murray,Novak Djokovic,Andy Murray,Final,189,9,64,72,42,41,42,41,36,21,,,188,128,61,48,4,65,59,41,28,,31,31,40,,,189,156,52,39,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604701
Jun 24 2013,$1.216,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604602,Jerzy Janowicz,Wimbledon Slam,Andy Murray,Jerzy Janowicz,Andy Murray,Semi Final,172,20,70,76,71,25,71,38,49,15,,,188,133,74,38,9,55,75,47,24,,14,43,43,,,205,173,62,26,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604602
Oct 7 2012,$1.092,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=5&p=MC10,Radek Stepanek,ATP World Tour Masters 1000 Shanghai,Andy Murray,Radek Stepanek,Andy Murray,Q,139,5,54,75,60,31,60,44,,,,,,,68,41,3,59,68,43,24,,25,,,,,,,58,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=5&p=MC10
Oct 7 2012,$1.119,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=4&p=MC10,Alexandr Dolgopolov,ATP World Tour Masters 1000 Shanghai,Andy Murray,Alexandr Dolgopolov,Andy Murray,R16,58,7,72,82,54,40,54,83,,,,,,,75,50,2,52,60,39,17,,100,,,,,,,50,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=4&p=MC10
Oct 7 2012,$1.080,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=3&p=MC10,Florian Mayer,ATP World Tour Masters 1000 Shanghai,Andy Murray,Florian Mayer,Andy Murray,R32,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,0,0,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=3&p=MC10
Oct 7 2012,$1.288,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=6&p=R975,Milos Raonic,Tokyo,Andy Murray,Milos Raonic,Milos Raonic,S,166,8,67,74,50,18,50,16,,,,,,,66,30,13,64,81,46,25,,42,,,,,,,69,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=6&p=R975
Oct 1 2012,$1.154,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=5&p=MC10,Stan Wawrinka,Tokyo,Andy Murray,Stan Wawrinka,Andy Murray,Q,121,7,56,80,50,30,50,36,,,,,,,67,40,5,48,69,50,20,,14,,,,,,,59,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=5&p=MC10
Jun 24 2013,$1.093,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604504,Fernando Verdasco,Wimbledon Slam,Andy Murray,Fernando Verdasco,Andy Murray,Quarter Final,207,14,69,77,55,28,55,45,36,27,,,183,136,70,38,11,59,72,48,23,,43,45,45,,,191,168,62,30,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604504
Jun 24 2013,$1.077,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604408,Mikhail Youzhny,Wimbledon Slam,Andy Murray,Mikhail Youzhny,Andy Murray,Round of 16,157,15,63,81,40,37,40,50,45,16,,,188,125,66,44,1,61,63,44,19,,40,33,20,,,180,149,56,34,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604408
Oct 1 2012,$1.031,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=4&p=MC10,Lukas Lacko,Tokyo,Andy Murray,Lukas Lacko,Andy Murray,R16,57,6,57,76,68,55,68,100,,,,,,,73,62,0,62,45,25,23,,0,,,,,,,37,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=4&p=MC10
